,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,S72
10,0.0,0.009867266449245217,-0.0016059804212032484,-0.012852283983800016,-0.010764301018913222,-0.013085409013505418,0.0037311205797070437,-0.007566384045756589,0.001677780478956265,-0.0003778280221703145,0.000553910081753475,-0.0005417249395272573,-0.007533967118268768,-0.019062639361141533,-0.01108304509150403,0.014612681460378037,-0.0033948961488111757,-0.004089650786643658,0.006794118318023378,-0.01742017988155873,-0.003990418809701646,0.0033355675658810198,-0.014808902675567016,-0.003844334216143779,-0.016305704900795713,-0.009746909513345293,0.006707064864438936,0.003539837788497773,-0.01283915023478636,0.00021974036860254717,-0.013263385964162936,-0.01212130784012477,-0.013536299122637116,0.00010628109426965463,9.60272892519074e-05,-0.013494744769392348,0.00013500440518784688,-0.013881635799790203,-0.013063454956501849,0.001581902191036813,0.0015819027223996434,0.001581902675598643,0.0015819031194231996,0.0015819027408384818,-2.1156727976623754e-05,-2.115619778729429e-05,-2.1156244981123026e-05,-2.11558014414491e-05,-2.1156178930070788e-05,-0.011283060773593187,-0.011283060250227055,-0.011283060296911073,-0.011283059857790868,-0.011283060230759676,,-0.006828166993409966,-1.6911578307403032,0.0,0.0,0.0,-1.656489060276919,0.009484096472434773,0.0,0.012260456420194682,-0.007168155637175582,0.022607808713280244,-0.009681440307254935,-0.00905610217363798,0.00853776275048794,0.010248108156352097,0.03175594264081973,0.006829395725008008
11,0.0,-0.03950448869198887,0.006311965668600477,0.05430629510409165,0.04535933599786963,0.05600986165963114,-0.015720753234360986,0.031185174125292488,-0.006602310734807141,0.001590529925540074,-0.00239231939905644,0.0022153529032687283,0.03225006086290463,0.08300678071203617,0.04671816347538279,-0.05631814077370246,0.013873109297104365,0.016753934047639318,-0.02814471027128649,0.07273811109576642,0.015996531283127374,-0.014836848705560889,0.06357480060884137,0.014444711678387368,0.06961320095351155,0.040192840330155744,-0.02765759754055187,-0.014836008316455901,0.05381102414443142,-0.000935533756998957,0.056694422904202485,0.05160586892502072,0.058108440247710384,-0.0004562420319208132,-0.0004121143311476922,0.05791455479141936,-0.0005830684665400073,0.059758416022529764,0.05642063169401846,-0.00623442486219833,-0.00623442462432397,-0.006234424654942235,-0.006234424325403262,-0.006234424568712364,1.4626046962480337e-05,1.46262857846315e-05,1.4626255244548638e-05,1.4626586905297169e-05,1.4626342260968951e-05,0.047699438818124856,0.04769943906806482,0.04769943903590746,0.04769943938346118,0.047699439127602015,,0.028156477759760757,-0.7489300689648222,0.0,0.0,0.0,-0.7594450810682044,-0.039847613088286424,0.0,-0.04882961972814792,0.027241921486057454,-0.09044603503700985,0.038704218291486084,0.035788200827407746,-0.03461701182188304,-0.0413448008414808,-0.12064286515382928,-0.027147249349325532
12,0.0,0.004914935062950761,-0.0007986095213531998,-0.006435667203704229,-0.005388665071739096,-0.0065606035417492495,0.001867973107865768,-0.0037796624888554757,0.0008343400367027577,-0.00018914132548388055,0.0002779602100866543,-0.00027041023121804076,-0.0037776433299694955,-0.009573320973284661,-0.005548445865951218,0.007249965743260725,-0.001694495301647515,-0.0020417526378678943,0.003395942750005731,-0.00871376112769661,-0.0020185904882215468,0.002053751243815663,-0.00742690557508034,-0.001904180506952147,-0.008173255845961099,-0.00486937880064481,0.0033507261312304315,0.001771218715824315,-0.006424316358450394,0.00011011219903063513,-0.006649066714860357,-0.006074003925690466,-0.006788526760578888,5.3300539992523645e-05,4.815698707989503e-05,-0.006767516326096654,6.774705433127502e-05,-0.00696357969722671,-0.0065554334636894656,0.0007867882552792482,0.0007867886477832132,0.0007867886273158685,0.0007867889756291058,0.0007867886760431032,-9.709012508959524e-06,-9.708620649166874e-06,-9.708641184413348e-06,-9.70829298155178e-06,-9.708591704243012e-06,-0.005650094019740333,-0.005650093630628488,-0.005650093650836166,-0.005650093304200946,-0.005650093601099548,,-0.003411025897968932,-0.35363784763636913,0.0,0.0,0.0,-0.5526293428244006,0.0047474869707710395,1.5023310211257726e-13,0.006103934217611932,-0.003554289339247818,0.011262267714943146,-0.004822928887051534,-0.00450665100588678,0.004258146941331952,0.005108826012899798,0.015735688673416473,0.003399376691121023
13,0.0,-0.044080628400738786,0.007028448600345256,0.060907963668168,0.05086096152611513,0.06289913860703222,-0.017625396575315293,0.03489293215824031,-0.007353543382762565,0.0017830781815926246,-0.0026889235453482906,0.0024768233843099337,0.03621673379270107,0.09337399161757644,0.05238624200989255,-0.0626201972065167,0.01550942508235407,0.018734631425522116,-0.03150332343885258,0.0814799994609394,0.017831564796898385,-0.016537373477194552,0.0714132274546032,0.016007860537674477,0.07815345543822134,0.04497131390758785,-0.030945775019130265,-0.01662588661920036,0.06030300442577702,-0.0010500686531200668,0.06365829075738358,0.05792383745990649,0.06527487363942022,-0.0005125097293434258,-0.000462927371804243,0.0650553271687006,-0.0006553572159581902,0.0671471177536981,0.06341576508075529,-0.006944701721200519,-0.006944701637973871,-0.006944701660183231,-0.00694470173866564,-0.006944701617784707,8.455891039263321e-06,8.455974562559362e-06,8.455952398202545e-06,8.455873611226735e-06,8.455995326752405e-06,0.05350212965193665,0.053502129739776236,0.0535021297159764,0.05350212963355739,0.053502129762023,,0.03150541094869755,0.04460149298493176,0.0,0.0,0.0,-1.2014010174326313,-0.044655957533762794,1.5023310211257726e-13,-0.054457042283252474,0.030226150750962126,-0.10089455484792335,0.043168879025091804,0.039868686524482645,-0.0386714986426688,-0.04616335204130728,-0.13395509900092595,-0.030270364952889345
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
slope,0.0,-0.0023637094659877717,0.0005770097649436915,0.003231304593001112,0.002522778255938822,0.0031964019449411034,-0.0008551794051552794,0.0017895687126975902,-0.0005857649448996866,8.774430130500829e-05,-0.00013998167227788705,0.0001277417947434424,0.004541699182123064,0.0069599803336020255,0.0022777486664448824,-0.0034848249017197267,0.0008002723069812804,0.0009646526876125382,-0.0015988394274048935,0.004235364658399971,0.0008070646894203067,-0.0013443901638320245,0.003585440877441113,0.0009906305756607213,0.004108333923609714,0.0024315630309780486,-0.001673212008688314,-0.0008870290492184066,0.003217300802422393,-5.271597069399861e-05,0.0032343826328765026,0.002907915886154815,0.0033141596029049843,-2.6021330201100987e-05,-2.3505858217449634e-05,0.0033032855498153664,-3.411234368971927e-05,0.0034135232275554514,0.0033013377640869,-0.0005459095528358114,-0.0005459095015028487,-0.0005459095170643742,-0.000545909605094459,-0.0005459095305396202,3.293139749507643e-05,3.293144887661497e-05,3.2931433379694036e-05,3.293134574000121e-05,3.293141995447989e-05,0.0026889333960218153,0.0026889334477742033,0.0026889334322919302,0.0026889333457130946,0.0026889334191741317,,0.0017090541970886804,0.07478976507256532,0.0,0.0,8.57256045271314e-15,0.12034388695516618,0.0001693877414654338,1.9298985536702186e-14,-0.002922202382925479,0.00406516442736126,-0.0027142141099159227,0.004754405749528127,0.004606070749838971,0.0005612842072038013,-0.00247246081768762,-0.007405508825277588,-0.0017431330631059226
intercept,0.0,0.011571228216343515,-0.003790739522016367,-0.015354006113679122,-0.011137286614353403,-0.01443017844917333,0.003674314339149354,-0.008277283621381679,0.003792349675167462,-0.0003837380895241706,0.000647154622585995,-0.0005961548333707438,-0.03443554691891414,-0.04271558078113323,-0.008367727357850109,0.0179034293932799,-0.003737685583847508,-0.0044910449372890845,0.007294048382145234,-0.01977566844714584,-0.0032582240761582226,0.00887857903287653,-0.015943007052815962,-0.0055755352284692986,-0.01926675951304916,-0.011873869203192638,0.008170659132112307,0.004250728942396585,-0.015417590530185264,0.0002351315449369558,-0.01460519399676063,-0.012970315179828608,-0.014931070514974798,0.00011723222855064394,0.00010591948730224866,-0.014884898448527096,0.00015768364859631445,-0.01538566720360297,-0.015262540876331351,0.0035099729537895834,0.0035099725222464896,0.0035099726731462272,0.003509973968403614,0.003509972872569175,-0.0003233751203999261,-0.00032337555250028845,-0.00032337540234297793,-0.0003233741103193509,-0.0003233752028590482,-0.012040863958304903,-0.012040864392702681,-0.012040864243308505,-0.01204086295829907,-0.012040864045499223,,-0.008373193748412883,-1.6567309435491189,0.0,0.0,-1.20015846337984e-13,-2.878387173976163,-0.01326438995490841,-1.650582022094104e-13,0.014341469438441709,-0.031706394620269814,0.00041970270442513724,-0.03491142577853295,-0.0343642544288742,-0.015365255413353238,0.01205349276411027,0.03802159749227735,0.009125751466873538
rvalue,0.0,-0.39742215709865164,0.4774204294301876,0.4026914294064568,0.38486501975327037,0.3935866088910976,-0.3789188889003064,0.39029476212324177,-0.4738538177532224,0.3825636968534751,-0.40111298537380213,0.3905491716544673,0.5039012292574526,0.47485889689336486,0.3486440508368113,-0.4011044331843119,0.39056292127519243,0.3903933523006072,-0.38827605141852967,0.39570940215379985,0.3491725902801914,-0.4727889060289558,0.39086583057589513,0.42270299464219147,0.40186712845276606,0.4039009456685134,-0.403900713370732,-0.4029168009029134,0.40291653615855255,-0.389611298334221,0.3933294996542888,0.38961129832420954,0.39378848006463296,-0.3937884800435094,-0.3937699245440208,0.3937699248280063,-0.40107557353630835,0.39453480950032044,0.4011129853832258,-0.4722143963396094,-0.4722143538640409,-0.4722143645922029,-0.4722144234098697,-0.4722143735541447,0.45347615006321756,0.4534768964645291,0.45347670712311383,0.45347573362159277,0.4534765598563769,0.38883883175869344,0.3888388387477333,0.3888388368700232,0.3888388260973652,0.38883883523336693,,0.40473714404168304,0.5495919006515596,0.0,0.0,0.30860669992418377,0.136140732582217,0.02627858329763652,0.7422396048261375,-0.3967977509250036,0.49897013007087576,-0.21532697246348062,0.49781211274142645,0.49858471741992,0.08949348481786411,-0.398249350500216,-0.39715303416931785,-0.41410623351086295
pvalue,1.0,0.14240241978617785,0.07191073330940626,0.1367043166053449,0.15662110886176558,0.14664941580045313,0.16367240007384312,0.15036157023939972,0.07436653089694313,0.1593257090718784,0.13839472747482504,0.150072456257679,0.055468444451649,0.07366848314219111,0.202815865181949,0.13840392465046503,0.15005684164176755,0.15024948697283175,0.15266888322454447,0.14428852589999128,0.20208543164936263,0.07511129668154859,0.1497131218539052,0.11647683167285912,0.13758533419026323,0.13541851210751268,0.13541875826631844,0.13646410543224016,0.13646438744083328,0.1511401128211932,0.14693711381216895,0.15114011283261714,0.1464237930381172,0.14642379306171394,0.14644452200733682,0.14644452169007247,0.13843496387843934,0.14559167836395248,0.13839472746469106,0.0755153033318426,0.07551533325894441,0.0755153257001797,0.07551528425889596,0.07551531938584499,0.08956167528853817,0.08956108149818899,0.08956123212615105,0.08956200658474127,0.08956134928230454,0.15202328193506148,0.1520232739288432,0.15202327607983346,0.15202328842033433,0.15202327795468726,,0.1345343848112287,0.03381443052989701,1.0,1.0,0.26308381783903756,0.6285342979508717,0.9259337458456517,0.0015307006118487551,0.14308808671558737,0.05829839285733664,0.4408747909397901,0.05897795799721334,0.058523929370841,0.7511114834370084,0.14149748688380864,0.1426976742323947,0.12489534041252098
stderr,0.0,0.001513703216349474,0.00029453624893101456,0.002037109059321858,0.0016779843186769073,0.0020706217424295847,0.0005792723820367373,0.0011708395537066796,0.0003019171162666225,5.877357976387792e-05,8.866287442076969e-05,8.351185444142634e-05,0.00215921060275311,0.0035775441269019635,0.0016982816947620526,0.0022073064179622833,0.0005231603977114179,0.0006309436548113254,0.0010524663673374382,0.0027262343373039956,0.0006007076987941934,0.0006949425366184353,0.0023417594593301257,0.0005890626715396058,0.0025963535888634693,0.0015274480043002466,0.0010510712933699217,0.0005588357397199314,0.002026928076072871,3.45612069536589e-05,0.0020968460965244853,0.0019064636660425763,0.0021456024870955153,1.684633134494252e-05,1.5218651681964547e-05,0.002138681841809064,2.1608790696275328e-05,0.002204982408701379,0.002091031567393448,0.0002826337981202882,0.0002826338042623258,0.0002826338040551618,0.0002826338043241138,0.00028263380412837615,1.7951161266099153e-05,1.7951152078809064e-05,1.7951153066859363e-05,1.795115380671686e-05,1.7951153087484765e-05,0.001767024376857622,0.001767024373448351,0.0017670243733271807,0.0017670243741072394,0.0017670243734692534,,0.0010709347751801845,0.031531304140682656,0.0,0.0,7.328256854314531e-15,0.2428856398054383,0.0017871390605607512,4.8325985134191495e-15,0.0018748548567791255,0.0019582141779972626,0.0034140110621036558,0.0022973168210892697,0.002221055438828801,0.00173250132176546,0.0015794404726932924,0.004746252858262181,0.0010626678789785544
