,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65
0,0.0,1.186542209857993,-0.9617752390872597,-0.9986121107341437,-0.9819076175028499,-0.957274284988369,0.09808112055731212,-0.9594676933117181,13.064742011882577,-0.08228539739036123,-0.44230891321037,-0.12877596544592068,-0.24298285067558065,-0.3710920075498003,-0.8724084989859751,43.405682421533434,-0.6731252185469664,-0.8126932128493354,-0.4133937136741481,-0.9982557048658645,-0.8975511100850379,6.715954799677697,-0.9952625993506935,-0.9409632292334037,-0.9986498934018179,-0.9967034237436603,1.5345729810171382,0.61505200906727,-0.9978519652161528,0.03378863065952851,-0.9715126881796667,-0.9416889979616598,-0.9175322074824347,0.015790567613406838,0.01436113934401706,-0.9254854629370569,-0.10297353235143879,0.035500428140883895,4.481131150069751,5.012550085829056,5.012550090033531,5.0125500903781175,5.012550093862796,5.012550089506385,-0.7713532080550132,-0.7713532078950748,-0.7713532078480516,-0.7713532077495157,-0.7713532079151348,-0.9916514334646626,-0.9916514334588241,-0.9916514334556222,-0.9916514334535066,-0.991651433459555,,-0.5721615679939235,-0.973871950480059,0.0,-0.08253995098736878,-0.6496945982121333,-0.997967578889905,0.08372882240930148,-0.9949672775156608,-0.9953731400092175,-0.9041739641317639
1,0.0,0.022041335972850958,-0.0024962591908280992,-0.02900024830473177,-0.0222402145918693,-0.03549092517363938,0.013742935138105634,-0.013172628316706469,0.0033711729454284803,-0.0010453869560832156,0.003995529699033985,-0.0009751048749255651,-0.08452675616240456,-0.09886151936831347,-0.01124681747243538,0.01919527896710554,-0.005435586032441438,-0.00672680450719886,0.023077406417430137,-0.02244146763923278,0.00560396585499614,0.008218633766393854,-0.03496228653094383,0.009261844504645837,-0.035480734430417486,-0.014296686649165485,0.022011887460941796,0.01372433883359115,-0.022266170832449157,0.0011277289372955052,-0.03292561112775309,-0.03142980085945436,-0.038742147864590196,0.0006667455379884163,0.0005963342710082814,-0.03843000791441295,0.0009355543863850731,-0.04163948784369731,-0.04047961065358439,0.0029972261035345234,0.0029972255832900747,0.002997225723232695,0.002997226008712436,0.0029972254931239345,0.0005232730974637936,0.0005232725791059912,0.000523272718263251,0.0005232730034668494,0.0005232724885655183,-0.026059257068650563,-0.02605925757328263,-0.026059257437640686,-0.026059257160228062,-0.026059257661343996,,-0.012486689143521744,-0.9903875663399323,0.0,-2.8280601511626164,-0.012216394216924185,-0.03990423857155528,0.024211117622331885,-0.05517303097122048,-0.050029185476971556,-0.03478666560446778
2,0.0,0.027451036832891743,0.0026189226702059455,-0.03025686907895615,-0.027846152445860865,-0.041514661037853104,0.017508817029155445,-0.01584451308021456,-0.001159622501308484,-0.0013022763646268142,0.004704381980426843,-0.001178439524838031,-0.030536429536851078,-0.06214445601081405,-0.02823452504902689,0.022144201492908924,-0.006536354246992162,-0.00813840413552657,0.028036433372012216,-0.025877260598066155,-0.0010733947073879018,-0.005463404300154617,-0.04165470125389341,0.012802962822336854,-0.03980263095380846,-0.016081652023752,0.02476010007330568,0.01542205575424789,-0.025020532339707198,0.0013532653445217898,-0.038504176737083104,-0.03771549960510229,-0.0453364570542602,0.0007802324371972727,0.0006978130639522757,-0.04496968038737148,0.0011014964708625438,-0.048750200648607175,-0.04766115265799205,-0.0012384656887868433,-0.0012384661555117844,-0.0012384660198253635,-0.0012384657127286925,-0.0012384662430775383,0.001415028579247172,0.001415028111198058,0.001415028247493911,0.0014150285556908603,0.0014150280237000686,-0.03142811333493425,-0.03142811378773318,-0.031428113655598354,-0.03142811335792266,-0.031428113872220054,,-0.014093017279417296,-0.6075996342580448,0.0,-1.5325311876594057,0.045952989824567775,0.01422106043408516,0.09633463505273081,-0.002744499899769091,0.0037447004050034202,0.025251344497429905
3,0.0,0.030368197579789296,0.002844152941026259,-0.03340582884357936,-0.030723459760507155,-0.04574097753981527,0.019336271159717675,-0.01749791304304834,-0.001239605627434437,-0.0014384440733860148,0.00517924542097758,-0.001303189402883289,-0.032635833448001667,-0.0675830422115604,-0.03134414636491797,0.024540715590136156,-0.007226721381552552,-0.008996677512412945,0.03098888063586114,-0.028606583401523018,-0.001314728572410765,-0.006184493282734549,-0.04592177983572095,0.014069915254047187,-0.043893828339582046,-0.017779858719904944,0.027374742812396286,0.017034226930581955,-0.027636094520671797,0.0014911468427241537,-0.04245223372649494,-0.04155825639473878,-0.04992790043039217,0.0008592503686677961,0.0007685189494956024,-0.04952623176957463,0.001212681632419527,-0.053666271036240075,-0.05247210104980214,-0.0013277797779100633,-0.0013277799772162542,-0.0013277798413766533,-0.0013277797239556743,-0.001327780058830112,0.0015542618165875746,0.001554261616758144,0.0015542617532427723,0.0015542618707494972,0.0015542615347688144,-0.03465651561524145,-0.034656515807642216,-0.03465651567606619,-0.03465651556305962,-0.03465651588656857,,-0.015568667123977342,-0.9085555950853543,0.0,-18.627048858388456,0.05071934456296288,0.015488620070241398,0.10673856895990075,-0.003229465758806842,0.003913764662351644,0.027793100948322297
4,0.0,-0.029405546092689083,-0.00368843445330707,0.03389220678727784,0.03144887118137924,0.04835925085019699,-0.019381521848534592,0.017596832826647174,0.0019429526538789503,0.0014374780752244303,-0.005552027052711393,0.001272296579591071,0.034300436377670586,0.07322118709816493,0.0321340177484916,-0.022941076318135283,0.00707384224349849,0.008850479839834266,-0.03057659873086944,0.02809244967111915,0.0006432458065644613,0.006921126334861147,0.047827138834947054,-0.015478672650937596,0.04528279377716658,0.017376043554354105,-0.026752996178331757,-0.01698555895983284,0.027557141616700656,-0.0015726179142530356,0.04422634193691521,0.04382885482165424,0.053338267212837624,-0.0009179421800872978,-0.0008201977652777716,0.05285660770919028,-0.0013000026985636106,0.057814476126449195,0.05624883566542204,0.0020231654243565086,0.0020231653960448228,0.0020231655305962075,0.0020231660051109935,0.002023165291104171,-0.0017165233790260926,-0.00171652340758569,-0.0017165232731314157,-0.0017165227999435004,-0.0017165235117315193,0.03594817693627593,0.035948176906668135,0.0359481770464902,0.03594817753715509,0.03594817679858658,,0.015467071667846784,-0.9377587581852461,0.0,-4.299150965305074,-0.04874097337893014,-0.01710932270396015,-0.09717266296245688,0.0020688014534210384,-0.005575383914858641,-0.02676522916805171
5,0.0,-0.026811493412301848,-0.0033223006887134177,0.030840067841239476,0.028604077948209863,0.043918553025729785,-0.017645105624717917,0.016016839951766802,0.0017388224014770152,0.001308881364848123,-0.0050389836280019095,0.0011596747830297982,0.031158817952478192,0.06642189819469276,0.029224960191004415,-0.02095044204702322,0.006446820349068595,0.00806415832495942,-0.027856408258089924,0.025600376760674292,0.0006032104508272578,0.006413078370744018,0.04346724917245577,-0.01403857754015106,0.0411727080171399,0.01583735551887498,-0.024383967687976623,-0.015467706067373677,0.025094602018869122,-0.001428345680099468,0.04019373819927896,0.039807988246963015,0.048416246678993045,-0.0008332350740238542,-0.0007445459620208761,0.04798132292535895,-0.0011798722284096447,0.0524584566857049,0.05105107725826934,0.0018121736682855409,0.0018121740700256777,0.001812174108947275,0.0018121747837207404,0.0018121738209608191,-0.0015559311094452536,-0.0015559307089449987,-0.0015559306701251377,-0.0015559299981040555,-0.0015559309577280335,0.03267569122272196,0.03267569163696169,0.03267569167723115,0.03267569237215879,0.032675691379836905,,0.01408691510843424,-0.937816598104726,0.0,-437.58323399318186,-0.044459521315828456,-0.015516401833665261,-0.0888454406386431,0.0019283273037572636,-0.005011020420380353,-0.024411500462151313
6,0.0,-0.024202338201410684,-0.002962301801193609,0.02778211512393252,0.02575655498678751,0.039486658993087995,-0.015903664946840736,0.014433062156196842,0.0015401814214046526,0.0011798740947119445,-0.004527603546907965,0.0010464563341168731,0.028023038342658783,0.05965253683478366,0.026313326235538798,-0.018941439016776324,0.005816657453940401,0.0072742592312375004,-0.02512454713948675,0.023095851884502652,0.000569119818153487,0.005746860816700263,0.03910956557234733,-0.012604170754634918,0.037061306011172274,0.014290600741514165,-0.022002508970334775,-0.013944651501390652,0.02262361753953762,-0.0012843382410276652,0.03616330946076671,0.03579450150954348,0.04350888438336391,-0.0007487802335554693,-0.0006691122612357674,0.043120093478822126,-0.0010601316017012916,0.04712263357989994,0.045870170558764724,0.0016065888528234036,0.0016065889824815605,0.0016065890350232227,0.001606590006620716,0.001606588772813908,-0.0013962505803546787,-0.001396250450386153,-0.0013962503986311874,-0.0013962494297943809,-0.0013962506600570727,0.029404216033263306,0.029404216167366156,0.029404216220652892,0.029404217219316128,0.029404215951197726,,0.012701709503674169,-1.2250676092366921,0.0,42.101400274780694,-0.04014878787694456,-0.013929589915330123,-0.08042280090896653,0.001778826313031013,-0.004457564217106323,-0.022042348752212965
7,0.0,-0.021576712968509226,-0.0026085463596955314,0.024717245077290118,0.022905290821481822,0.035062838895401,-0.014156667035712271,0.012844994230176508,0.001347170021764575,0.0010504156644092798,-0.004017806412369484,0.0009326110415717185,0.02489028707561876,0.052909426503568266,0.02339859969609555,-0.01691291536180731,0.005183179702175054,0.006480567776832401,-0.022380320500120277,0.02057835646448272,0.000529477109260722,0.005082818968546348,0.03475294042137404,-0.011176013925206079,0.03294730126178414,0.012735320541495688,-0.019607926387706146,-0.012415931747475845,0.020143443328414296,-0.0011405614136938355,0.03213448540908379,0.03178744192349301,0.038615342675522774,-0.0006645632430897569,-0.0005938838211965791,0.03827209179820663,-0.0009407619810760838,0.04180606962562991,0.04070530105242678,0.0014065323675557418,0.0014065322578276235,0.0014065323315826384,0.0014065331317527246,0.0014065320771545781,-0.0012374623354648952,-0.0012374624450638679,-0.0012374623710376385,-0.0012374615730743512,-0.0012374626248637412,0.026132720298408327,0.026132720185593317,0.02613272026211948,0.02613272108178108,0.026132720001067353,,0.01131083461965769,-1.1631307971219462,0.0,24.960502367448463,-0.035807136212197076,-0.012349628085262878,-0.07189778513687713,0.0016206668535027387,-0.003914580034411487,-0.019656372001810075
8,0.0,-0.018935953167627483,-0.002260885337954792,0.021647422021939755,0.020051840626540744,0.03064907543616352,-0.012404984452225801,0.011253412891228654,0.0011595677891637424,0.0009205726642436857,-0.003509804546880378,0.0008181898518130538,0.021762741031302008,0.04619639771491652,0.020482192532257096,-0.014864363586623056,0.004546673210693043,0.005683445413927179,-0.01962508788465456,0.018049410762030798,0.0005092413429465635,0.0040672930237833915,0.03039989101624139,-0.009754743577881034,0.02883294479993394,0.011172400885128882,-0.017201576345047466,-0.010882344154052918,0.017655370700982723,-0.000997083128266022,0.02810909152804833,0.02778870269537779,0.03373775725989706,-0.0005806208575708515,-0.0005188935695478405,0.03343943986652682,-0.0008218130869238376,0.03651102203881173,0.035558619816438854,0.0012118100509635778,0.0012118098296495495,0.001211810007783105,0.0012118102465036328,0.0012118098689223606,-0.001079601756033973,-0.001079601976780479,-0.001079601799294796,-0.0010796015607627025,-0.0010796019377997174,0.022862925519511718,0.02286292529327626,0.02286292547532962,0.02286292571952075,0.022862925333496747,,0.009915111695027177,-1.294393855507032,0.0,29.983893395866893,-0.03143703840891088,-0.010777781322479115,-0.06327476553634143,0.001452991324227161,-0.0033832588690165533,-0.017255406660505644
9,0.0,-0.01627884861115184,-0.0019191234756270915,0.01857139537464433,0.01719503425181549,0.02624310092793251,-0.010647843429683326,0.009657565497104755,0.0009772442955525672,0.0007902881696869742,-0.003003340410093465,0.0007031348271665401,0.01863927691105178,0.03951060031493478,0.01756268256503293,-0.012801802771078544,0.003906812244497014,0.004882492292041585,-0.016856925208485272,0.015507537158986099,0.00038887330251869567,0.004393991505754697,0.026048342600510872,-0.008339632548246219,0.024716518983129647,0.00960091697178706,-0.014782042931658412,-0.009343200727324155,0.015158284036662058,-0.0008538342024030811,0.024085096146591073,0.023796355718270892,0.028873583574540146,-0.0004969092855055305,-0.00044410245436422624,0.028619621031197102,-0.0007032246026274307,0.031234698260384233,0.030427517656028993,0.001022291962241077,0.0010222918314413496,0.0010222919993365367,0.0010222921827904,0.0010222918573568813,-0.0009225923779202734,-0.0009225925084233276,-0.0009225923406358846,-0.0009225921574757347,-0.0009225924830182857,0.019593401235854433,0.01959340110265237,0.019593401274110585,0.01959340146099514,0.01959340112887815,,0.008514065925151965,-0.7590320679097842,0.0,-28.346654304869507,-0.027035932882287356,-0.009212869604468515,-0.05454836260147167,0.0012757222440848205,-0.0028633463273063375,-0.014837913704144102
