,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56
10,0.0,0.013620018015064444,-0.11830466641050572,-0.2801636196540535,-0.1545478535815871,-0.16058045013394426,0.17286782519247365,-0.04165037448787992,0.18526774596899853,-0.007697347877501624,-0.052980163560407155,-0.017674236807192024,-0.07388306810757923,0.04447662857866077,0.08951554165184009,0.10011014497322064,0.004490138924276211,-0.01115571397458285,0.20129819614044647,-0.07801130730769527,0.3311606703987763,0.21988606134337657,-0.1985473406984284,0.07758750795262459,-0.013113232413554334,-0.00274133718745407,0.010553673276506333,0.008020594165625087,-0.005204549116465561,0.08307718444710913,-0.12666102849578023,-0.0013346889925892574,-0.0013951391813719614,0.07890971614329773,0.09725711071650567,-0.06630473106953258,-0.059177321211662276,0.055610508374926544,0.0001366730572003419,0.08808573870932518,0.08808573931708005,0.08808573920336937,0.0880857394852485,0.08808573916133247,-0.036351634830402615,-0.03635163417410733,-0.03635163429911825,-0.03635163404069905,-0.03635163433748108,-0.21493273083395142,-0.21493273046720926,-0.21493273053817188,-0.21493273036261137,-0.2149327305578891,,-0.0012743860078504486
11,0.0,0.0015997075780170603,-0.015643084535860406,-0.03886923818970872,-0.019766044300801266,-0.020972570768595534,0.01977835160078545,-0.004126501691119996,0.021489590043848976,-0.0009033825932441276,-0.007728343588484513,-0.0023071074199293323,-0.01045749420741922,0.006078850642830199,0.011711574470886088,0.011280369309880793,0.0007677392780885674,-0.0012608941001819027,0.022770179993151434,-0.009146969797389081,0.037000728079536555,0.025456619781167648,-0.02588308499501097,0.009003167566613547,-0.0013978633160995212,-0.0002895312574905577,0.0011146342969302304,0.0008488522226368402,-0.000550820353694113,0.00823144754915775,-0.017439454262770247,-0.00013224355780801456,-0.00013583567649007563,0.007682928567560529,0.011556590958718358,-0.007878669744076116,-0.008277852835663187,0.007778391329593556,1.9936826713089296e-05,0.011227669496882588,0.011227670223333198,0.011227670109213852,0.01122767019231424,0.011227670073275013,-0.004056349524548029,-0.004056348797180545,-0.004056348919019001,-0.0040563488393361435,-0.00405634894657417,-0.027785336668565776,-0.02778533597554629,-0.027785336091683318,-0.02778533600942655,-0.027785336122286695,,-9.673887118839888e-05
12,0.0,-0.009655839364708846,0.10907388867301598,0.2765135033778445,0.12893016670425797,0.13965491410296352,-0.11307666836622211,0.019368789561792246,-0.12719614216616199,0.0053955508231374434,0.05928787662640795,0.015494588016553974,0.07645337801048524,-0.04298267677593789,-0.07792302521980668,-0.065472138891495,-0.006237803133387896,0.007270457541558154,-0.1312082544021288,0.05486337630371874,-0.21031246592288036,-0.15122814481416452,0.17144959123923878,-0.052744260736335716,0.00747684649664816,0.0015379987908468466,-0.005921041375268889,-0.004515591606975645,0.0029301569727954555,-0.037520948260443214,0.12580362978499685,0.0006027984333218531,0.0005896395161422057,-0.03335028323436737,-0.06966234702333303,0.04749208722161857,0.059225988820605785,-0.05564582202891999,-0.00015294507974120675,-0.07286037692511979,-0.0728603765820995,-0.07286037660502703,-0.07286037647588055,-0.07286037661588207,0.02501494025729462,0.025014940559748695,0.025014940508095614,0.025014940589523617,0.025014940526079877,0.18119156922763124,0.1811915699393541,0.18119156987120738,0.18119157016109674,0.1811915698514105,,0.00026355994976014246
13,0.0,0.01190552868229751,-0.10504460781634994,-0.250693126949328,-0.13679149018532122,-0.14254179007940737,0.15083380242190905,-0.03570497840240106,0.16179470352154968,-0.006733819721008724,-0.0476522525390495,-0.01568053245426828,-0.06626957744572787,0.03969852906246244,0.079493083912391,0.08702041202282255,0.004161854784889669,-0.009707427494551358,0.17520064158114088,-0.06821936517653238,0.28776466164137426,0.19188918579996062,-0.17622542245661343,0.06778874937073011,-0.011326990107916567,-0.0023645521821559993,0.009103121833211042,0.006920437193882629,-0.004490659597479039,0.07123820659419025,-0.1131231891350484,-0.0011444881145969575,-0.0011944229690531297,0.0675571145164433,0.0852406693533948,-0.05811255975039575,-0.05302724238875772,0.04983081883125415,0.0001229286319268456,0.07793965852866812,0.07793965868600314,0.07793965868740987,0.07793965865100164,0.0779396586440031,-0.031501177523040914,-0.03150117737784487,-0.031501177380352206,-0.031501177404994765,-0.03150117740570012,-0.1906234059405597,-0.190623405824539,-0.19062340582161325,-0.19062340581940487,-0.1906234058453585,,-0.0010598425479947425
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
slope,0.0,0.00043345419321278984,-0.003358965753907158,-0.008618580159898205,-0.004195742758404844,-0.004523289892792467,0.0038828797662122114,-0.0005751732244839441,0.00414815419827293,-0.0001797175678831229,-0.001806478057387351,-0.0004681633154300799,-0.0016387238538164896,0.0015076946640300837,0.0018950768313015429,0.002220445850105118,0.00021036378895456122,-0.0002458788738910458,0.0045016531406975,-0.0017661179074530034,0.0065747676142633524,0.004422702911519751,-0.005475456946810161,0.0018098126257617957,-0.0002372797763677966,-4.9016646006725e-05,0.0001887056517095224,0.00014375435312218121,-9.328224228721218e-05,0.0014296319324510736,-0.004017301213308105,-2.2967966671501213e-05,-2.286365099487822e-05,0.0012931786550469339,0.002308044354335782,-0.0015735020203872022,-0.0017972827488699531,0.001688626176440449,4.660175842215579e-06,0.0022858976184111828,0.00228589759896211,0.002285897622390133,0.0022858975203953417,0.0022858976154075117,-0.00075012055242037,-0.0007501205753061675,-0.0007501205516937973,-0.000750120659832522,-0.0007501205586027122,-0.005708048965883569,-0.005708048978484059,-0.005708048953912879,-0.005708049062408323,-0.005708048961352458,,-1.098102238419958e-05
intercept,0.0,-0.0014395381728339416,0.014112805032723972,0.043788350563866915,0.013577613365140354,0.0169370798651495,-0.0005327060032323389,-0.005078113760832644,-0.0017692118702014037,0.00016895384647098674,0.011564893481137099,0.0016048540923147931,0.006191116261141604,-0.008102483755506968,-0.003397213594075549,-4.2614163639752636e-05,-0.0017953883280908264,-1.6037721902885122e-05,-0.0003416280990086694,0.0012184765757199886,0.008685474060943686,0.0026828540497763134,0.01953526855837153,-0.0013252489805675397,-0.0007533578496981492,-0.000168612518898561,0.000649126088411176,0.00048660606858696607,-0.0003157552109378269,0.00765367004532211,0.021157667392240467,-0.0001229611864515126,-0.00014851239471496677,0.008399929601016449,-0.0028191317495430187,0.0019219342535920728,0.009204624232686885,-0.008644301189522158,-2.9833983799555147e-05,-0.006581040877988399,-0.0065810402398079546,-0.006581040568024846,-0.006581039384886441,-0.00658104052130154,-0.0002427932974679494,-0.00024279262568970873,-0.00024279296397807827,-0.00024279172336207598,-0.0002427929073156995,0.018054106372121036,0.018054106956909795,0.018054106618409456,0.018054107884120412,0.018054106674586914,,-0.00029120212595664925
rvalue,0.0,0.19569838537720044,-0.15733505693343447,-0.16493756254745087,-0.15871224019730804,-0.1613928714048702,0.1456587208023649,-0.10033671191430367,0.1424804573997864,-0.14728584457585708,-0.16946845934787402,-0.15128410226262304,-0.11575869433588046,0.18283751937907425,0.12182995676479053,0.14342607532934173,0.2036563948356469,-0.14288488348762637,0.14490942707510215,-0.14271349275837703,0.13031438269127552,0.12820731503240776,-0.15871970115256173,0.14890556473981656,-0.1232957361451809,-0.12240138270385402,0.12240128197232378,0.12257410774944529,-0.12257453444772583,0.12513932416477705,-0.1686659954982969,-0.12513932415955845,-0.1211892423376064,0.12118924234748461,0.1484805177179224,-0.14848051771663354,-0.1616986507005808,0.1616851521065786,0.16946845912086275,0.15254691870865048,0.15254691733576306,0.15254691889718622,0.1525469124985337,0.15254691845511048,-0.13016257095251862,-0.13016257495107106,-0.13016257093246988,-0.13016258860969301,-0.13016257206694173,-0.15486423456871184,-0.15486423482154754,-0.15486423419959922,-0.15486423685738637,-0.15486423439097335,,-0.07078559336219241
pvalue,1.0,0.4845597557460295,0.5754799695661637,0.5569157718101454,0.5720981159163374,0.5655394149786432,0.6044795643276326,0.7219983684762421,0.6124715789074067,0.6004040277554941,0.5459757130438195,0.5904361805469793,0.6812025201066089,0.5142544867894444,0.6653575256207453,0.6100894512865134,0.4666051071474927,0.611452337462828,0.6063600182792253,0.6118841986301793,0.6434341214395807,0.6488541142420003,0.5720798172035422,0.5963579277486457,0.6615514001934043,0.6638728209425921,0.663873082565784,0.6634242668717092,0.66342315889933,0.6567751431432604,0.5479064496820201,0.6567751431567632,0.6670236315741284,0.6670236315484299,0.5974186483469646,0.5974186483501822,0.5647932885035623,0.5648262173914954,0.5459757135895913,0.5873019085723681,0.5873019119761484,0.587301908104934,0.5873019239690234,0.5873019092009661,0.6438240723924806,0.64382406212047,0.6438240724439844,0.643824027032395,0.6438240695296031,0.5815681016080132,0.5815681009836717,0.5815681025194841,0.581568095956459,0.581568102046913,,0.802060627574925
stderr,0.0,0.0006024272129533664,0.005847435174363034,0.014294049304153298,0.007239137710715362,0.007671269681062798,0.0073145750963654515,0.0015818668337834595,0.007992346762166053,0.0003347305883886899,0.002913697457605273,0.0008484081540853938,0.003899877977423117,0.0022485013682582706,0.004282071171733727,0.004249392690374245,0.0002804805620391523,0.00047237192281248937,0.008525018659913204,0.0033971494623141136,0.013873854987801118,0.009488648349727138,0.009446640976889572,0.003333358708897683,0.0005296812561853345,0.00011023199127661065,0.0004243745508283445,0.0003228221469356215,0.0002094786463415442,0.003143629521533414,0.006511306848400097,5.0504452539329865e-05,5.193940605456496e-05,0.002937716783512345,0.004263459205463971,0.002906599979802441,0.0030421817644335535,0.002858508578967689,7.516472434667501e-06,0.0041074170144979995,0.0041074170173974415,0.004107417016450197,0.004107417009573065,0.004107417016090214,0.0015847573557242257,0.0015847573545521103,0.0015847573544375217,0.0015847573639657508,0.0015847573549832939,0.010099353876141805,0.010099353881542431,0.010099353879624738,0.010099353894003104,0.010099353880000727,,4.29176022748067e-05
