,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65
0,0.0,0.0028831351402359737,0.005363066206566353,-0.0015536392468427015,-0.002043977338494962,-0.007285622194106445,0.0032770470968335116,-0.0036415181694347664,-0.0040337025618246425,-0.00011116439767214517,0.004654115901978176,-4.348849264123343e-05,-0.028064045508765997,-0.027200646217973135,0.005101969075317619,0.0007051887234314723,-0.00052286980084745,-0.0006323420803817115,0.005253905507689483,-0.000475669736374564,0.007459150813596608,0.005371390565594,-0.004077124119314072,0.0032457840953322684,-0.004169927938682664,-0.0010278441027968932,0.003162528984203661,0.0023074378472848953,-0.0018734456057054542,0.0009215917484206577,-0.002960438234931164,-0.008855439665773082,-0.011160654224305129,0.0006954213924295095,0.0005832454290375915,-0.010704349000558598,0.0008791205863921161,-0.014460839364549385,-0.010354643739962498,-0.003967237653047762,-0.0039672393847358075,-0.003967239483755459,-0.003967240030669234,-0.003967239801964809,0.0013936370397208383,0.00139363529880042,0.0013936351993276248,0.001393634649503932,0.0013936348792749464,-0.005510815546102213,-0.005510817274208688,-0.00551081737332717,-0.005510817920335995,-0.00551081769139823,,-0.0010625134143544227,-0.7985901355043233,0.0,-0.7145364812705038,-0.0016665439899525146,-0.0020379720924191312,0.0034881469938992703,-0.007232505413607159,-0.003053274707557458,-0.005704563659613529
1,0.0,0.006159637691826881,0.010850530533525657,-0.0042877259107471115,-0.004521820124031842,-0.017130249704352233,0.007212020242520733,-0.007903841323079752,-0.008010524107789803,-0.00025159223038508034,0.009976708150578842,-0.00011649037584139841,-0.010615397409977993,-0.02743037589945929,-0.008639720559709973,0.0019171701517879936,-0.0010917781837491455,-0.001479204054841736,0.012363205824825486,-0.0012942930875495919,0.0034168820887694913,-0.0066845167230213665,-0.009432635811773697,0.007463598723507222,-0.008043584064790485,-0.0019860577998387116,0.006110766573173672,0.004460426171855511,-0.0036214790368973198,0.0020523579011644645,-0.007561153222671771,-0.01972080544123214,-0.025172334129014613,0.0015684904576442667,0.0013202318849231647,-0.024230319108162375,0.0018850877645722414,-0.0319895459285195,-0.022196537596373377,-0.007920447115320816,-0.007920448722546807,-0.007920448848070909,-0.007920449579740798,-0.007920449135569902,0.0028848913573159716,0.002884889733153097,0.0028848896055611428,0.0028848888663346307,0.0028848893149703222,-0.012164579335937242,-0.012164580935277844,-0.012164581060892543,-0.012164581790198392,-0.012164581347393956,,-0.0020522950629498563,-0.8082605460648884,0.0,-0.7664808594018315,0.008024168366768211,0.008973983990471685,0.020743322596850126,-0.003612567935922656,0.005641664658349689,0.0008651295801494403
2,0.0,0.009096967132348258,0.015840431468215493,-0.006309013559171824,-0.006697025174576333,-0.02497505602212829,0.010598091825357652,-0.011483367013227386,-0.011644834517780096,-0.000371217228360135,0.014510787029821948,-0.00017314809318175293,-0.014956674073964995,-0.0394857884086726,-0.012847525893686696,0.0028358733156629208,-0.0016023790216025504,-0.002172437310196942,0.01815603143979675,-0.0019335276079770558,0.004851065167299473,-0.00995322506968879,-0.013838805750633953,0.010957214791347418,-0.01178034803862271,-0.0029178668341449674,0.008977759704488882,0.006546153781146118,-0.0053149048400435795,0.0029826001936232006,-0.011155302869443332,-0.028659366912676672,-0.03653369511768373,0.002276417907214729,0.0019170677306633835,-0.03518409409964062,0.0027416618114894974,-0.04629598292444211,-0.032284118669700136,-0.011517782352650961,-0.011517783780147216,-0.011517783942754094,-0.011517784430827798,-0.011517784207507938,0.004199616033407613,0.004199614583709095,0.004199614418451476,0.004199613922217241,0.00419961414914927,-0.017740043100277658,-0.017740044518715813,-0.017740044680440898,-0.017740045165518466,-0.017740044943885966,,-0.0030154659434401964,-0.7662134554507709,0.0,-0.7844091527364442,0.01184557603697681,0.013133336092154453,0.030636332190387958,-0.005233062901007986,0.008218463437271471,0.0012883192879644548
3,0.0,-0.00931883177072646,-0.017169976597208075,0.0067868401996415495,0.006777256429437353,0.027600799294644218,-0.011188126827614378,0.012968477047851193,0.012951216686899948,0.00038339394895973083,-0.016197918522384676,0.00016862073834029902,0.015952029105465452,0.044663916865049,0.014110456620929053,-0.0028894879474830404,0.0016902576630525613,0.0022945539984768034,-0.01918951162374701,0.0018413238864617794,-0.005144340407460636,0.011090015083907008,0.014753280913517778,-0.011649149365447175,0.012404335335456458,0.0030162532920719556,-0.009280437332666558,-0.006801484987844956,0.005522189666232146,-0.0033661102265276324,0.011394203115857302,0.03234445845496691,0.04154673502807462,-0.0025887808857198175,-0.0021730735473500366,0.039882588903665056,-0.0030615619131360967,0.053624939064378874,0.03603770923522726,0.012794685740554373,0.01279468420265722,0.012794684047399751,0.012794683782864778,0.012794683747560933,-0.004660420467626282,-0.004660421978891434,-0.004660422131790791,-0.004660422391504086,-0.004660422426145427,0.01965263354086086,0.01965263199243618,0.019652631835800616,0.01965263156937773,0.01965263153424289,,0.0031057242488359434,-0.40787463114473105,0.0,-0.6281822428823265,-0.011829082448228797,-0.01376483557554696,-0.030910364012120408,0.006274782276702322,-0.008843153397099878,-0.0008876385347503954
4,0.0,-0.006639453127938377,-0.012128223990373083,0.00479570354758941,0.004839301013367706,0.01943537683075046,-0.007933637153389133,0.009099857673893347,0.009112217158937041,0.0002728112867500489,-0.011388691467524064,0.00012115720828768588,0.011295250321559898,0.031335003158961046,0.009944231722429997,-0.0020596828260716136,0.0011986246596155058,0.001626890690489427,-0.013604449586418831,0.0013270538669087392,-0.0036463960429605146,0.0077989136811628095,0.010446432848747429,-0.008251718179836486,0.008800811249158252,0.002145003969975072,-0.006599773337285682,-0.004835176061338042,0.003925717806627816,-0.002362387486819483,0.008125603220423045,0.022699834164979803,0.029124139273569556,-0.0018147278002873834,-0.0015241021024570067,0.02797196518039425,-0.0021524427298725327,0.03748185229141259,0.025337968647356643,0.009003776549303167,0.009003775158058176,0.009003775002074827,0.009003774899410207,0.009003774676598788,-0.003279754005061896,-0.003279755379503262,-0.0032797555334864426,-0.003279755634765767,-0.0032797558557995624,0.01383160852204778,0.013831607125217584,0.013831606968263726,0.013831606864741351,0.013831606640617217,,0.0022108180107366614,-0.7361840833595338,0.0,-0.6798996171126659,-0.008461246560213818,-0.009771418118346302,-0.022069744378991743,0.004365858105258698,-0.00625134989616416,-0.0006805129222777987
5,0.0,-0.003919256163169029,-0.007098143376976382,0.002808190716315693,0.002862523700438582,0.011339182912160455,-0.0046613268318926974,0.005291154718834791,0.005312121039608108,0.00016083273810380404,-0.006634734729492652,7.208351523490195e-05,0.006626666530677954,0.01821639165222494,0.005806918816865765,-0.0012164944062337754,0.0007041974790248292,0.000955652882955552,-0.007990588772887025,0.0007920553130463288,-0.002140938597970555,0.004544555954221993,0.0061284330558547375,-0.004842907400254425,0.005173413410492149,0.0012650605178384506,-0.00389234744998469,-0.002848013911797334,0.002312325731927344,-0.001373802491910478,0.004799758704164183,0.013200666239364044,0.016916780156139774,-0.0010540861294899115,-0.0008857231080556949,0.016255745532175698,-0.0012538795970774943,0.02170952114025798,0.01476119544057625,0.005249863316224539,0.00524986182745892,0.005249861692091371,0.00524986154109246,0.0052498613472599385,-0.0019124711118004274,-0.0019124725876345885,-0.001912472722735742,-0.0019124728745229236,-0.0019124730657072535,0.008066368604404012,0.008066367110816876,0.008066366975083976,0.008066366824194081,0.008066366629199823,,0.0013039088238822887,-1.086573122466554,0.0,-0.9260783180031452,-0.005014201332492787,-0.005747275664596721,-0.01305619182508411,0.0025163224589797,-0.0036620073409489844,-0.0004300340361421312
6,0.0,-0.0011570299867009368,-0.0020774945316665715,0.000822673920649777,0.0008467267799842804,0.0033089919228979545,-0.0013697637965926885,0.0015387796521925878,0.0015486737149595752,4.7421832676804866e-05,-0.0019330487420940383,2.145387429593156e-05,0.0019444244632754073,0.0052967945446677385,0.0016959892472138685,-0.000359401287433513,0.0002069746622602148,0.0002808244432119018,-0.0023478466987507515,0.00023650217689417979,-0.000628900851479005,0.0013243763298775779,0.0017982375692913008,-0.0014215965747922956,0.001520899976252941,0.00037292975186041093,-0.0011474250973997047,-0.0008389403040073081,0.0006811381733941996,-0.00039959748341595534,0.001417832507465238,0.0038396734893777567,0.004914904639314394,-0.0003062481607800711,-0.00025746147609744625,0.004725210627771081,-0.00036530059657295064,0.006289484398327784,0.004300716071426035,0.0015308087550469358,0.0015308072337623017,0.0015308071068987703,0.0015308065851538212,0.001530806790507151,-0.0005577266040998329,-0.000557728121911482,-0.0005577282487054579,-0.0005577287695267069,-0.0005577285648814827,0.0023528710927735045,0.002352869570419312,0.002352869443267855,0.002352868920534193,0.002352869126103396,,0.00038459729943801885,-1.5913352656190314,0.0,-1.5725753179241466,-0.0014860887952382168,-0.0016907554951280874,-0.00386302353401684,0.0007252504863946753,-0.001072910030785987,-0.00013517963779384
7,0.0,0.001647510905705072,0.0029328411142433377,-0.0011631043520802734,-0.0012078691819394924,-0.004657977169253094,0.0019415891415442213,-0.0021591324162441496,-0.0021777544536565395,-6.744201088873021e-05,0.0027170427014739525,-3.078108363991254e-05,-0.002751297357053215,-0.007429880497620477,-0.002389953779136195,0.000512229235379376,-0.00029342029538897166,-0.00039803494604970436,0.0033274504944309164,-0.0003405496131546365,0.0008905925940055614,-0.0018624019058196234,-0.0025452098177259582,0.002012896859339695,-0.0021566075314143137,-0.0005301250774722541,0.0016311002789567836,0.001192015640409315,-0.0009678145392079025,0.00056073326707833,-0.0020195661281386936,-0.005388003553707309,-0.006888856956610132,0.00042924531136960455,0.0003610401220778547,-0.0066261976125256625,0.0005134282918383195,-0.008791153358274397,-0.006044973909979188,-0.0021530217218878127,-0.002153022790978924,-0.002153022925076099,-0.002153023576161779,-0.0021530232537242348,0.000784582210713845,0.0007845811391423844,0.0007845810040053981,0.0007845803511353725,0.0007845806745180028,-0.003311001883361407,-0.003311002950283868,-0.003311003084879847,-0.003311003735353515,-0.00331100341314765,,-0.0005472063309486129,-1.259462384272527,0.0,-1.1360121994906094,0.002124251545277572,0.002399206951848054,0.00551351043719118,-0.0010083444931158474,0.0015165545428344714,0.00020406201232242628
8,0.0,0.004494319163416907,0.007932595990819729,-0.0031504550176986237,-0.003300575285783889,-0.012562566797784069,0.005272820095405271,-0.005804579540787272,-0.005867417666193258,-0.00018375267072664415,0.007316675055042795,-8.458725977874164e-05,-0.007458879599822147,-0.019968144870965272,-0.00645238872833847,0.001398580705052614,-0.0007969561454016967,-0.001080878597881376,0.009034896051258009,-0.0009391296536479995,0.0024158161683234753,-0.005018169746830363,-0.006901735271833962,0.0054607547848298235,-0.0058584873639520325,-0.001441168036518457,0.004434213052423804,0.0032447565397715396,-0.002634457530095842,0.0015075701129196614,-0.005510807040191319,-0.014486019650051642,-0.01849985044226172,0.0011527273846989746,0.0009700325135482556,-0.017803082636932636,0.0013825260653064723,-0.023543676173965487,-0.016278400699667028,-0.0058018069779991,-0.005801808012938143,-0.005801808040664004,-0.005801808752207466,-0.005801808319585438,0.002114644061196788,0.002114643018408994,0.0021146429899190373,0.0021146422729431376,0.0021146427088708417,-0.008926914420655574,-0.008926915451266717,-0.00892691547935602,-0.008926916188376799,-0.008926915757434059,,-0.0014915548012044493,-1.1092647919868301,0.0,-1.3177867114703463,0.005816929526109855,0.006522614796859122,0.015076368708628513,-0.0026859714777414828,0.004106596850298877,0.0005875376651961904
9,0.0,0.007384891249989641,0.012922992304865996,-0.005141597124048992,-0.0054320286784100376,-0.020408906555492923,0.008625619619260278,-0.00940037334839308,-0.00952160369175065,-0.0003015694846504677,0.011867890321119368,-0.00014000610803053078,-0.012179714279426495,-0.03232742044505234,-0.010493914902024016,0.002300872489201539,-0.0013040442214757365,-0.0017682105891804307,0.014778624289854271,-0.001560043061709568,0.0039492242223193455,-0.008140643775393083,-0.011273285856008336,0.00892340199380266,-0.009586138102590165,-0.0023695359805142773,0.007290626925579797,0.0053204172696893984,-0.004319709227370064,0.0024416159638064516,-0.009055810300729997,-0.0234611289561734,-0.029927381394452262,0.0018647778906836728,0.0015699768572247016,-0.02881390813761932,0.0022423838321850844,-0.037983681950057684,-0.026404107419623103,-0.009416792736785742,-0.009416794096887405,-0.009416794149551662,-0.009416794832292132,-0.009416794441471466,0.0034330646210424124,0.0034330632439708757,0.0034330631900676193,0.0034330624991736254,0.0034330628938221753,-0.014498499043778496,-0.01449850039613512,-0.014498500448730162,-0.014498501128007648,-0.01449850073939274,,-0.002449017734640368,-0.39632790111279903,0.0,0.10103624009505616,0.009594643579195485,0.010681522164276995,0.02483317958546982,-0.004308394625913712,0.0066991453702194255,0.0010160539313603637
