,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55
0,0.0,0.008383301698125985,-0.0036836818361298722,-0.015792538657902422,-0.01139762885408397,-0.011520678633835478,0.00014037133393595222,-0.012004347511747554,0.0035353608589175044,-3.449053021826509e-05,0.0008216279673293041,-0.0004987322837785653,-0.10636304616506922,-0.11229748590484429,-0.004780291438357079,0.017160249070994317,-0.0038927908988004604,-0.004959488129622537,0.0006943071662963483,-0.02309306351282978,-0.010066472877743076,0.009393791212167874,-0.012663114497401883,-0.00951746844030663,-0.015854857149490434,-0.013450877253800378,0.00243550152163392,0.0010727560012110202,-0.014794789241810281,9.18044528678187e-05,-0.012500859745176875,-0.012141027587727145,-0.012265638003218374,3.795532338719928e-05,3.427381810196527e-05,-0.012196445973862295,0.00020290173757832292,-0.016016092745313282,-0.04354138540260236,0.003108139876705573,0.0031081386369383583,0.003108138574068452,0.003108139467037436,0.003108138488743897,-0.0005860502077450925,-0.0005860514369062927,-0.000586051498832598,-0.0005860506037281164,-0.0005860515849486857,-0.012726321341822815,-0.012726322555852316,-0.012726322616411809,-0.012726321731476394,-0.012726322701597112,
1,0.0,0.013197173088822319,-0.006108540337723563,-0.024170075275945713,-0.018004176146230344,-0.018010279968967164,0.00020233155626673695,-0.017951918979764246,0.005859161844089854,-5.561293649245453e-05,0.00019738277900881315,-0.0007869440373210886,-0.00734974127645189,-0.025581488941808585,-0.01832383506449264,0.027267470638919936,-0.006117294944808224,-0.0078121207016826014,0.0010312413151805418,-0.036292696988038976,-0.0167344752023762,0.009526262900071263,-0.01997183632790217,-0.015013056796838608,-0.024948501039319254,-0.021194749551882573,0.003837656524625932,0.0016890623699221247,-0.023294506625601098,0.00013614905742537044,-0.019554406506690807,-0.018005547784495327,-0.018085135432993355,5.596342925038045e-05,5.080338877506165e-05,-0.018078545711229948,4.9046613552897945e-05,-0.01744212645327045,-0.010460110905332755,0.005152092451782035,0.005152091232614696,0.005152091162445644,0.005152091971561665,0.005152091109371703,-0.0009887160573217118,-0.0009887173314538048,-0.000988717406576793,-0.000988716578528819,-0.0009887174864657386,-0.019133441141739267,-0.01913344243809698,-0.019133442515738747,-0.01913344168886594,-0.019133442612713433,
2,0.0,0.018830736954768376,-0.008746466878292346,-0.03432229051023477,-0.025567085655841464,-0.02557387548587957,0.00025820642648169336,-0.02552010770293138,0.008411746505633328,-7.630898611157857e-05,0.0002773143937595641,-0.0011203469745442003,-0.009024152794475326,-0.034950338243082205,-0.026119070845271316,0.03898172590852806,-0.008707483904757006,-0.011121119299067915,0.0014232762842680134,-0.051247322938768804,-0.023831325769603312,0.013439977606226984,-0.028352571355216277,-0.021341404681866655,-0.03536293124418245,-0.030090479768922575,0.0054483742767238,0.0023958328882121792,-0.03304184977533856,0.00019331106731722142,-0.027774366783680757,-0.025565154293080976,-0.025676265994900575,7.945375369647918e-05,7.212881805401747e-05,-0.025667266829984978,6.891371944881032e-05,-0.024744203211698124,-0.014696010084781864,0.007390818129370131,0.007390818070698618,0.007390817910187894,0.007390818014081333,0.007390817803786049,-0.001420768326868013,-0.0014207690816256115,-0.001420769185221434,-0.0014207686522046267,-0.0014207692442189366,-0.02717180207360778,-0.02717180350127193,-0.027171803548478812,-0.027171802615553065,-0.027171803560761675,
3,0.0,0.024467264689581002,-0.011405449805635268,-0.04438597933549649,-0.03306212022721805,-0.03306745847504389,0.0002964537943657831,-0.033034874159953986,0.010992669639633443,-9.523199012609743e-05,0.000356137354822204,-0.001452407533651755,-0.011637020881315529,-0.04506945220199414,-0.03377352223389402,0.050745120494992954,-0.01128649792867291,-0.014416410365268842,0.0017870733683489394,-0.06590030905491191,-0.030884842582440244,0.017333449942175054,-0.03665339314136035,-0.02762606261344971,-0.045646419425843826,-0.03890247569884197,0.007043930794603671,0.0030946995805041784,-0.04268018823208353,0.0002499505314289341,-0.03592248968395433,-0.03305565475139801,-0.03319625698052443,0.00010272394064113548,9.325461691409306e-05,-0.03318494884632252,8.850593336248683e-05,-0.03197487720452235,-0.018873157254123488,0.009652560795102317,0.009652560554830644,0.009652560445646942,0.009652560631843337,0.009652560399054317,-0.0018586483262180247,-0.0018586490443663814,-0.001858649157930506,-0.0018586486766028513,-0.001858649156200538,-0.03513531873302803,-0.03513531985064578,-0.03513531996455896,-0.03513531923581286,-0.03513531992434019,
4,0.0,0.030090267567201515,-0.014077913664837849,-0.054332430915387524,-0.04046923617786946,-0.04047183294149344,0.0003165482042860556,-0.040479537968346066,0.013605550652546532,-0.00011236862781795246,0.0004328406875791954,-0.0017822142424080503,-0.014217274602152389,-0.05502534045891505,-0.04133612191141303,0.06252432624122432,-0.01384716961098351,-0.01768892982908612,0.0021219144546681702,-0.08021817926483067,-0.03788508563851033,0.021158408969136223,-0.04485280054914414,-0.03384947282921352,-0.05577232349157004,-0.047606807861213914,0.008619993277479707,0.0037838112746346134,-0.05218399176838448,0.00030591258362794245,-0.043978035840185996,-0.0404565682976573,-0.040625097943029605,0.00012571206906400692,0.00011412476487042578,-0.040611656644879326,0.00010757349704162054,-0.039110077890602876,-0.022937976741671133,0.011940325664516149,0.011940325017542277,0.0119403249234247,0.011940325241934984,0.011940324946538655,-0.0023031261772016916,-0.002303126798811114,-0.002303126889160803,-0.0023031265479667197,-0.0023031268669153953,-0.04301326863095138,-0.043013269221181774,-0.043013269306719976,-0.043013268967254395,-0.04301326928527546,
5,0.0,0.03570149520974193,-0.016763304835700932,-0.06416395444969684,-0.04778925050613876,-0.04778892003899148,0.0003193376670517555,-0.04784895264705133,0.016235424541101183,-0.000127695102045254,0.0005074916407142399,-0.002109786093666121,-0.016757777057022125,-0.06481458712376571,-0.04880866426980013,0.07431404853613426,-0.016389761073158326,-0.020938874671923964,0.0024294548182791217,-0.09420931958479255,-0.044831632701763005,0.024913380114626668,-0.0529518852540435,-0.04001143678314221,-0.06574310534028772,-0.05620452912392618,0.01017675179094214,0.004463295668248619,-0.06155502151349373,0.0003612083599875943,-0.0519431399709098,-0.04776936767994028,-0.04796486028191872,0.0001484245487386734,0.00013474504502903825,-0.04794944826091551,0.0001261330401526278,-0.04615212350418158,-0.02689403233310673,0.014222694955641341,0.014222696199631625,0.014222696567049315,0.014222696614783313,0.014222696479743146,-0.00274736972314632,-0.002747369993641714,-0.002747370079154868,-0.0027473696867937212,-0.0027473699802740828,-0.05078026855061869,-0.050780269521699437,-0.05078026981921678,-0.050780269256879985,-0.05078026964023885,
6,0.0,0.041300155106967794,-0.01946319172147067,-0.07388729035999601,-0.05502885944965153,-0.05502247761905755,0.00030504611219832827,-0.05515303223244714,0.01890038059779546,-0.00014138318699483438,0.0005799624980518166,-0.0024353182637838547,-0.019258721243614597,-0.07444440974384418,-0.056197322147550285,0.08612744224833048,-0.018915617997721002,-0.024168197291799757,0.002708225799854605,-0.10789403325275888,-0.05173007845347473,0.02860274184283405,-0.06095856638090365,-0.04611849844795943,-0.07556796646945704,-0.06470245263529671,0.011715440162107401,0.005133737844093924,-0.07080134656682982,0.0004158767877472142,-0.05982137030405789,-0.054999200978214834,-0.055219117358462945,0.00017087243717639583,0.00015512554806656554,-0.055201914418238074,0.00014415313377852052,-0.05310348608661248,-0.030734555862345213,0.0165747188430377,0.016574718501962377,0.016574718453317722,0.016574718287487387,0.016574718510982495,-0.003207676408991632,-0.003207676737155164,-0.0032076767834099424,-0.0032076769415578734,-0.003207676728527981,-0.05849954342775714,-0.05849954373634502,-0.05849954377959011,-0.05849954392981707,-0.058499543728177,
7,0.0,-0.03987948107552387,0.01784752637990202,0.07645809056135594,0.056976486328368305,0.057066070328928256,-0.0012380485213092849,0.05620944276447354,-0.01677630140229715,0.00023169167591912047,-0.0006571943464144307,0.0024302106732624197,0.020420835044882915,0.08004431027561157,0.05827201493272134,-0.08079241323426888,0.018920639671458184,0.024140156642834195,-0.004130647288927449,0.12134045038022821,0.051806511965024615,-0.03056004161543698,0.06343867738053706,0.04700593095524645,0.08038440479249179,0.06720071172254988,-0.012167791539095654,-0.005403589302615258,0.07452297147375213,-0.00043138826876941693,0.06179612114040707,0.05705057552535094,0.05736103972360088,-0.0001775004948557758,-0.0001611195657416605,0.05733490447422381,-0.0001632464361018672,0.05554432599958793,0.034827383517560775,-0.01478800911219494,-0.01478800951381961,-0.014788009540960526,-0.014788009696586193,-0.01478800947148968,0.002788795169495151,0.002788794752452826,0.002788794726194482,0.0027887945877267174,0.0027887947932254496,0.06049763378563269,0.06049763333621728,0.060497633308321586,0.060497633172083315,0.06049763337748511,
8,0.0,-0.0341558617276164,0.015340929619886774,0.06515553044702292,0.048552371741294266,0.04862096072849645,-0.0010009391851845866,0.04795628085484793,-0.014450168600907944,0.00019234829692445498,-0.0005570551144554746,0.002076491502792582,0.0173768051401536,0.06802174840255985,0.04965053628676225,-0.06935454570472271,0.016163895948741028,0.020625088054137156,-0.0034403047275311993,0.1027734999999183,0.04426080251679319,-0.026003884446529624,0.05403310771403659,0.040105409561095165,0.06836206529400274,0.057254025000408784,-0.010366779406476347,-0.004599137631312387,0.06342847009774696,-0.00036755085105251916,0.052666237687894864,0.04860815442701643,0.04886655512744883,-0.00015121479245468932,-0.00013726113881136611,0.048844808159231194,-0.00013837679396655638,0.04729840429469135,0.029520601042240552,-0.012734027967290642,-0.012734027974867643,-0.012734027997232313,-0.012734027953880355,-0.01273402796305266,0.002406181676454465,0.0024061816993321094,0.002406181676762674,0.002406181710300111,0.002406181710437895,0.05155673628306081,0.05155673632931742,0.051556736305089806,0.05155673632545358,0.05155673634055655,
9,0.0,-0.028442158474708396,0.01282037590773906,0.05398388811418524,0.040226521285671044,0.04027700645350068,-0.0007842565909089112,0.03978027247217341,-0.012101967130577141,0.00015513642853265676,-0.0004590295206611569,0.0017250382154696355,0.014375748074523955,0.056202581659125506,0.041131657603481156,-0.05788175191106524,0.013425780187669057,0.017133027365364623,-0.00278437787044559,0.0846357274675177,0.03676538684367783,-0.021513888334475463,0.04474664042576779,0.03326838502566436,0.05652649465309238,0.04742689399737729,-0.008587416921924896,-0.0038059258105817297,0.05248898181009258,-0.0003044771438989462,0.043640565561034406,0.04026673313184681,0.04047575436271373,-0.0001252499338238528,-0.00011369343627003878,0.04045816709003837,-0.00011403058761595563,0.03915971494590524,0.02432582881689017,-0.01066080698924037,-0.0106608062479752,-0.010660806338613363,-0.010660806230799832,-0.010660806308414207,0.0020183432834687902,0.0020183440341319924,0.002018343943593748,0.0020183440614344387,0.00201834397240257,0.042718458099060226,0.04271845887601822,0.042718458781978746,0.042718458911174435,0.04271845881139747,
